id,producer_id,name,name_short,variant_name,variant_name_short,model_name,erp_product_id,shop_id,shop_variant_id,show_from,show_to,ean,parent_product_id,product_availability_id,price_selling,price_old,has_variant,vat_rate_id,product_category_id,producer_code,season,date_created,partner_id,sold_out_score,category1,category2,category3,category4,producer
480413,408,Nástavec Warg Connector Holder - černá,Nástavec Warg Connector Holder,Barva: černá,černá,Connector Holder,710703,168205,1003101,2025-09-22 00:00:00,2036-04-20 00:00:00,8595698845993,480403,2,139,209,,1,368,,SS26,2026-04-21 00:59:55,,1,Vybavení,Trekingové a Nordic Walking hole,Příslušenství k holím,Příslušenství k holím,Warg
268798,273,Pánské kraťasy Ocún Mánia Shorts - L / modrá,Pánské kraťasy Ocún Mánia Shorts,Velikost: L / Barva: modrá,L / modrá,Mánia Shorts,504411,106917,544810,2025-01-13 00:00:00,2036-04-20 00:00:00,8591804654121,268795,10,1119,1490,,1,108,2940,SS26,2026-04-21 00:59:55,,1,Oblečení,Kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Ocún
16698,161,Pánská mikina Sensor Merino Upper,Pánská mikina Sensor Merino Upper,,,Merino Upper,19293,27426,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,1889,2699,true,1,446,,,2026-04-21 00:59:55,,1,Oblečení,Mikiny,Pánské mikiny,Pánské funkční mikiny,Sensor
413910,174,Batoh Axon Asterix 18 l,Batoh Axon Asterix 18 l,,,Asterix 18 l,642158,145777,,2026-04-19 00:00:00,2026-04-19 00:00:00,,,1,990,990,true,1,87,,,2026-04-21 00:59:55,,0,"Batohy, tašky, kufry",Batohy,Batohy na kolo,Batohy na kolo,Axon
184759,300,Termohrnek Thermos Mobilní 500ml - modrá,Termohrnek Thermos Mobilní 500ml,Barva: modrá,modrá,Mobilní 500ml,156522,78501,344760,2026-02-25 00:00:00,2036-04-20 00:00:00,5010576300539,184750,2,799,799,,1,777,130053,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Termosky a lahve,Termosky a termohrnky,Thermos
367680,67,Dámské boty Regatta Lady Vendeavour - 42 / šedá/růžová,Dámské boty Regatta Lady Vendeavour,Velikost bot (EU): 42 / Barva: šedá/růžová,42 / šedá/růžová,Lady Vendeavour,616435,136366,778463,2026-03-10 00:00:00,2036-04-20 00:00:00,5059404995448,367480,2,1119,1509,,1,257,RWF785_Y13_F42,SS26,2026-04-21 00:59:55,,0.7,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Regatta
546880,67,Dámská mikina Regatta Kemilia (2025),Dámská mikina Regatta Kemilia (2025),,,Kemilia (2025),778630,187579,,2026-04-07 00:00:00,2036-04-17 00:00:00,,,2,1069,2129,true,1,113,,,2026-04-21 00:59:55,,,Oblečení,Mikiny,Dámské mikiny,Dámské mikiny,Regatta
121848,183,Dámské plavky Aquawave Abra - S / černá,Dámské plavky Aquawave Abra,Velikost: S / Barva: černá,S / černá,Abra,64198,47335,159821,2026-04-19 00:00:00,2026-04-19 00:00:00,5902786153794,25604,1,649,649,,1,789,G00000000244322,SS26,2026-04-21 00:59:55,,0,Oblečení,Plavky,Dámské plavky,Jednodílné plavky,Aquawave
450498,262,Pánské trekové boty Salomon Extegra,Pánské trekové boty Salomon Extegra,,,Extegra,686934,158007,,2026-04-19 00:00:00,2026-04-19 00:00:00,,,1,1669,2590,true,1,250,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Salomon
492082,315,Lezečky Scarpa Drago Lv - 37 / černá/bílá,Lezečky Scarpa Drago Lv,Velikost bot (EU): 37 / Barva: černá/bílá,37 / černá/bílá,Drago Lv,725921,170601,1031554,2025-10-13 00:00:00,2036-04-20 00:00:00,8057963073314,492080,2,4049,4259,,1,163,70029-000/2,SS26,2026-04-21 00:59:55,,0.8,Horolezecké vybavení,Lezečky (lezecké boty),Lezečky (lezecké boty),Lezečky (lezecké boty),Scarpa
428787,396,Paracord Gear Aid 550 - zelená,Paracord Gear Aid 550,Barva: zelená,zelená,550,660667,150761,885082,2026-01-23 00:00:00,2036-04-20 00:00:00,021563806700,428786,10,179,180,,1,372,80670,SS26,2026-04-21 00:59:55,,1,Vybavení,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Gear Aid
425955,67,Pánské boty Regatta Samaris III Low - 45 / šedá,Pánské boty Regatta Samaris III Low,Velikost bot (EU): 45 / Barva: šedá,45 / šedá,Samaris III Low,657974,149239,879572,2025-01-13 00:00:00,2036-04-21 00:00:00,5063019660455,425941,2,1199,2099,,1,250,RMF835_DLW_F45,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Regatta
535027,157,Dámské kraťasy Hi-Tec Lady Taril - L / černá,Dámské kraťasy Hi-Tec Lady Taril,Velikost: L / Barva: černá,L / černá,Lady Taril,769022,184314,1130089,2026-04-19 00:00:00,2026-04-19 00:00:00,5902786710560,535026,1,899,899,,1,116,G00000000860986,SS26,2026-04-21 00:59:55,,0,Oblečení,Kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Hi-Tec
167051,396,Záplaty Gear Aid Tenacious Tape® Repair 2023 - černá,Záplaty Gear Aid Tenacious Tape® Repair 2023,Barva: černá,černá,Tenacious Tape® Repair 2023,113373,71551,293875,2026-01-24 00:00:00,2036-04-20 00:00:00,021563106893,35124,1,199,200,,1,66,10689,SS26,2026-04-21 00:59:55,,0,Karimatky a matrace,Doplňky ke karimatkám,Lepení na karimatky,Lepení na karimatky,Gear Aid
520379,370,Ponožky Dynafit Trail Short Sk - 39-42 / žlutá,Ponožky Dynafit Trail Short Sk,Velikost ponožek: 39-42 / Barva: žlutá,39-42 / žlutá,Trail Short Sk,755485,179400,1096542,2026-04-03 00:00:00,2036-04-20 00:00:00,4053866870528,520372,2,359,399,,1,125,08-0000072083_0722,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Dynafit
216592,59,Pánské kraťasy Rafiki Megos,Pánské kraťasy Rafiki Megos,,,Megos,187624,90056,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,1119,1490,true,1,108,,,2026-04-21 00:59:55,,1,Oblečení,Kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Rafiki
539341,68,Pánská mikina Dare 2b Venture Stretch Midlayer - XXL / hnědá,Pánská mikina Dare 2b Venture Stretch Midlayer,Velikost: XXL / Barva: hnědá,XXL / hnědá,Venture Stretch Midlayer,781754,185479,1140168,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516294481,539330,10,1829,1829,,1,105,DML619_ZSY_90,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Mikiny,Pánské mikiny,Pánské mikiny,Dare 2b
543316,740,Pánské kraťasy Nograd Sahel Short - XL / světle modrá,Pánské kraťasy Nograd Sahel Short,Velikost: XL / Barva: světle modrá,XL / světle modrá,Sahel Short,773292,186621,1149055,2026-04-08 00:00:00,,1208941063439,543309,2,1709,1899,,1,108,H-SAH-SHO-H20,SS26,2026-04-21 00:59:55,,1,Oblečení,Kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Nograd
450921,217,Dámské triko Zulu Bambus Nature 210 Short - S / tmavě modrá,Dámské triko Zulu Bambus Nature 210 Short,Velikost: S / Barva: tmavě modrá,S / tmavě modrá,Bambus Nature 210 Short,682039,148292,936363,2026-04-09 00:00:00,2036-04-20 00:00:00,8595698838667,420881,2,469,729,,1,277,,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámská funkční trička s krátkým rukávem,Zulu
434741,408,Batoh Warg Raiden 38l,Batoh Warg Raiden 38l,,,Raiden 38l,664547,152978,,2026-04-19 00:00:00,2036-04-20 00:00:00,,,10,1399,1999,true,1,80,,,2026-04-21 00:59:55,,0,"Batohy, tašky, kufry",Batohy,Turistické batohy a krosny,Turistické batohy a krosny,Warg
457488,7,Světelný pás Robens Merrick Light Strip 200 cm,Světelný pás Robens Merrick Light Strip 200 cm,,,Merrick Light Strip 200 cm,685450,160291,,2026-03-15 00:00:00,2036-04-20 00:00:00,,,2,800,910,true,1,311,,,2026-04-21 00:59:55,,,Vybavení,Čelovky a svítilny,Kempingové lampy,Kempingové lampy,Robens
533018,656,Dětské boty Joma Horizon Blue - 28 / modrá,Dětské boty Joma Horizon Blue,Velikost bot (EU): 28 / Barva: modrá,28 / modrá,Horizon Blue,769139,183597,1125637,2026-03-15 00:00:00,2036-04-20 00:00:00,8447534347348,532986,1,789,899,,1,562,BFHORJS2605V,SS26,2026-04-21 00:59:55,,0.2,Boty,Barefoot boty,Dětské barefoot boty,Dětské barefoot boty,Joma
493526,315,Trekové boty Scarpa Mojito - 42 / tmavě šedá,Trekové boty Scarpa Mojito,Velikost bot (EU): 42 / Barva: tmavě šedá,42 / tmavě šedá,Mojito,726943,170800,1035339,2025-10-05 00:00:00,2036-04-20 00:00:00,8057963578635,493521,10,3509,3899,,1,250,32605-350/604,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Scarpa
533945,461,Pánské boty Aylla Ruraq - 44 / černá,Pánské boty Aylla Ruraq,Velikost bot (EU): 44 / Barva: černá,44 / černá,Ruraq,773635,183991,1127649,2026-04-19 00:00:00,2026-04-19 00:00:00,8595726222093,533940,1,3490,3490,,1,560,MRURBKNT_URG_XX_XX_NT_BK_XX_44,SS26,2026-04-21 00:59:55,,0,Boty,Barefoot boty,Pánské barefoot boty,Pánské barefoot boty,Aylla
270784,131,Dámské turistické boty Salewa Alp Trainer 2 W - 39 / modrá/černá,Dámské turistické boty Salewa Alp Trainer 2 W,Velikost bot (EU): 39 / Barva: modrá/černá,39 / modrá/černá,Alp Trainer 2 W,510496,107523,549469,2026-02-15 00:00:00,2036-04-20 00:00:00,4053866399395,270781,10,4049,4500,,1,257,00-0000061403_8669,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Salewa
491949,10,Pánská bunda Hannah Scoty - L / zelená/žlutá,Pánská bunda Hannah Scoty,Velikost: L / Barva: zelená/žlutá,L / zelená/žlutá,Scoty,725859,170590,1031200,2025-10-19 00:00:00,2036-04-21 00:00:00,8591203652056,491947,1,2429,4990,,1,211,225-038-B4317,FW25,2026-04-21 00:59:55,,0.5,Oblečení,Bundy,Zimní bundy,Pánské zimní bundy,Hannah
467925,153,Pánská bunda Mammut Treeline Light HS Hooded Jacket - L / černá,Pánská bunda Mammut Treeline Light HS Hooded Jacket,Velikost: L / Barva: černá,L / černá,Treeline Light HS Hooded Jacket,696708,163801,975076,2025-03-09 00:00:00,2036-04-20 00:00:00,7619876697530,467923,2,5599,7199,,1,239,1010-31510-0001-115,SS26,2026-04-21 00:59:55,,1,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Mammut
536604,133,Stélky do bot Bennon Bosky Insole - 42 / černá,Stélky do bot Bennon Bosky Insole,Velikost bot (EU): 42 / Barva: černá,42 / černá,Bosky Insole,769349,184684,1133917,2026-03-11 00:00:00,2036-04-20 00:00:00,8592732062866,536598,10,119,129,,1,70,0769000060-42,SS26,2026-04-21 00:59:55,,0.5,Doplňky k botám,Sportovní vložky do bot,Sportovní vložky do bot,Sportovní vložky do bot,Bennon
513445,59,Pánské kraťasy Rafiki Gnar Lt - M / světle zelená,Pánské kraťasy Rafiki Gnar Lt,Velikost: M / Barva: světle zelená,M / světle zelená,Gnar Lt,753158,177231,1080988,2026-02-03 00:00:00,2026-02-03 00:00:00,8591203673617,513444,1,1890,1890,,1,108,126-014-A4230,SS26,2026-04-21 00:59:55,,0,Oblečení,Kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Rafiki
511957,262,Dámské boty Salomon Speedcross Peak - 42 / šedá/černá,Dámské boty Salomon Speedcross Peak,Velikost bot (EU): 42 / Barva: šedá/černá,42 / šedá/černá,Speedcross Peak,749239,176608,1077519,2026-02-25 00:00:00,2036-04-20 00:00:00,198720091665,511075,10,2369,2790,,1,453,L47974800029,SS26,2026-04-21 00:59:55,,1,Boty,Běžecké boty,Dámské běžecké boty,Dámské běžecké boty,Salomon
468933,284,Pánské ponožky Icebreaker M Mer Hike+ Light Mini,Pánské ponožky Icebreaker M Mer Hike+ Light Mini,,,M Mer Hike+ Light Mini,697596,164164,,2026-03-26 00:00:00,2036-04-20 00:00:00,,,2,599,669,true,1,125,,,2026-04-21 00:59:55,,,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Icebreaker
512088,262,Dámské běžecké boty Salomon Speedcross Peak Gore-Tex - 42 / tmavě modrá,Dámské běžecké boty Salomon Speedcross Peak Gore-Tex,Velikost bot (EU): 42 / Barva: tmavě modrá,42 / tmavě modrá,Speedcross Peak Gore-Tex,743277,168940,1077826,2026-01-04 00:00:00,2036-04-20 00:00:00,195751902847,483189,2,2799,3290,,1,453,L47790700029,SS26,2026-04-21 00:59:55,,1,Boty,Běžecké boty,Dámské běžecké boty,Dámské běžecké boty,Salomon
549812,67,Dámská bunda Regatta Hamara IV - XS / šedá,Dámská bunda Regatta Hamara IV,Velikost: XS / Barva: šedá,XS / šedá,Hamara IV,778164,164631,1163818,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516360889,470468,10,849,2399,,1,241,RWW458_EN9_08L,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Regatta
543028,150,Pánské triko Northfinder Hermo,Pánské triko Northfinder Hermo,,,Hermo,773019,186535,,2026-04-01 00:00:00,2036-04-08 00:00:00,,,2,539,599,true,1,234,,,2026-04-21 00:59:55,,,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Northfinder
89617,14,Spacák Trimm Balance 185 cm - L / Red / Dark red / 185cm,Spacák Trimm Balance 185 cm,Zip: L / Barva: Red / Dark red / Velikost spacáku: 185cm,L / Red / Dark red / 185cm,Balance 185 cm,28980,28248,89233,2025-08-12 00:00:00,2036-04-20 00:00:00,8595225496643,17336,10,1709,1820,,1,33,49664,SS26,2026-04-21 00:59:55,,1,Spacáky,Třísezónní spacáky,Třísezónní spacáky,Třísezónní spacáky,Trimm
539375,68,Pánská mikina Dare 2b Apex Stretch Midlayer - M / tmavě modrá,Pánská mikina Dare 2b Apex Stretch Midlayer,Velikost: M / Barva: tmavě modrá,M / tmavě modrá,Apex Stretch Midlayer,781787,185482,1140264,2026-04-15 00:00:00,2036-04-20 00:00:00,5063516294801,539355,2,1099,1829,,1,446,DML620_540_60,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Mikiny,Pánské mikiny,Pánské funkční mikiny,Dare 2b
523578,302,Pánské běžecké boty La Sportiva Prodigio Max - 46 / černá,Pánské běžecké boty La Sportiva Prodigio Max,Velikost bot (EU): 46 / Barva: černá,46 / černá,Prodigio Max,757323,180244,1104052,2026-02-16 00:00:00,2036-04-20 00:00:00,8058428205660,523572,10,3769,4190,,1,250,ZFRS104,SS26,2026-04-21 00:59:55,,0.6,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,La Sportiva
539244,68,Pánská bunda Dare 2b Assimilate VI Stretch Midlayer - M / hnědá,Pánská bunda Dare 2b Assimilate VI Stretch Midlayer,Velikost: M / Barva: hnědá,M / hnědá,Assimilate VI Stretch Midlayer,781739,185461,1139944,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516294269,539219,2,1159,1939,,1,239,DML618_ZJ2_60,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Dare 2b
515809,687,Čelenka WAMU Mozaika,Čelenka WAMU Mozaika,,,Mozaika,746359,178101,,2026-01-07 00:00:00,2036-04-20 00:00:00,,,2,329,329,true,1,391,,,2026-04-21 00:59:55,,,Oblečení,Doplňky k oblečení,"Čepice, šátky a kukly",Čelenky,WAMU
464665,67,Pánské kalhoty Regatta Travel Light Packaway Trousers - S / modrá,Pánské kalhoty Regatta Travel Light Packaway Trousers,Velikost: S / Barva: modrá,S / modrá,Travel Light Packaway Trousers,702986,162817,967596,2026-03-29 00:00:00,2036-04-20 00:00:00,5063019687551,464663,2,999,1999,,1,107,RMJ300_R_ZV7_033,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Outdoorové kalhoty,Pánské kalhoty,Pánské kalhoty,Regatta
536425,86,Trekové hole Fizan Compact - tmavě zelená,Trekové hole Fizan Compact,Barva: tmavě zelená,tmavě zelená,Compact,765670,184641,1133469,2026-03-06 00:00:00,2036-04-20 00:00:00,8053630661396,536418,2,1519,1790,,1,509,100476,SS26,2026-04-21 00:59:55,,1,Vybavení,Trekingové a Nordic Walking hole,Trekingové hole,Trekingové hole,Fizan
521892,116,Pánské boty Merrell Moab 3 Gtx - 44 / světle hnědá,Pánské boty Merrell Moab 3 Gtx,Velikost bot (EU): 44 / Barva: světle hnědá,44 / světle hnědá,Moab 3 Gtx,748651,131761,1100044,2026-02-23 00:00:00,2036-04-20 00:00:00,194713935022,351374,2,2599,3999,,1,250,J035805,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Merrell
523048,116,Dětské boty Merrell Moab Speed 2 Fst Wp,Dětské boty Merrell Moab Speed 2 Fst Wp,,,Moab Speed 2 Fst Wp,756491,180108,,2026-02-12 00:00:00,2036-04-20 00:00:00,,,2,1239,1899,true,1,264,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Dětské trekové boty,Dětské nízké trekové boty,Merrell
374445,260,Batoh Fjällräven Kånken no. 2 Black Laptop 15,Batoh Fjällräven Kånken no. 2 Black Laptop 15,,,Kånken no. 2 Black Laptop 15,621439,138721,,2025-04-10 00:00:00,2036-04-19 00:00:00,,,2,4489,4890,true,1,84,,,2026-04-21 00:59:55,,0,"Batohy, tašky, kufry",Batohy,Městské batohy,Městské batohy,Fjällräven
498614,307,Pánské trekingové boty Garmont Akron Gtx - 42 / modrá/žlutá,Pánské trekingové boty Garmont Akron Gtx,Velikost bot (EU): 42 / Barva: modrá/žlutá,42 / modrá/žlutá,Akron Gtx,730413,171757,1048233,2025-10-21 00:00:00,2036-04-20 00:00:00,8056586318673,498611,2,4499,4999,,1,250,S14002_M645436,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Garmont
464551,432,Cyklistický batoh Vaude Trailvent 20,Cyklistický batoh Vaude Trailvent 20,,,Trailvent 20,694323,162787,,2025-02-24 00:00:00,2036-04-20 00:00:00,,,2,2929,3249,true,1,87,,,2026-04-21 00:59:55,,,"Batohy, tašky, kufry",Batohy,Batohy na kolo,Batohy na kolo,Vaude
539529,153,Pánské turistické boty Mammut Mercury IV Low GTX Men - 46 2/3 / černá,Pánské turistické boty Mammut Mercury IV Low GTX Men,Velikost bot (EU): 46 2/3 / Barva: černá,46 2/3 / černá,Mercury IV Low GTX Men,769788,185520,1140642,2026-03-16 00:00:00,2036-04-20 00:00:00,7628352078565,539520,2,4049,4499,,1,250,3030-04700-0486-1115,SS26,2026-04-21 00:59:55,,0.9,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Mammut
436729,58,Pánská bunda Loap Urpur,Pánská bunda Loap Urpur,,,Urpur,675055,153593,,2026-04-19 00:00:00,2026-04-19 00:00:00,,,1,699,1499,true,1,211,,,2026-04-21 00:59:55,,,Oblečení,Bundy,Zimní bundy,Pánské zimní bundy,Loap
372300,126,Sluneční brýle 3F Photochromic jr.,Sluneční brýle 3F Photochromic jr.,,,Photochromic jr.,618081,138074,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,1199,1199,true,1,352,,,2026-04-21 00:59:55,,1,Vybavení,Sluneční brýle,Sluneční brýle,Sluneční brýle,3F
484052,551,Ponožky MOOA Merino Adventure Low - 35-38 / černá,Ponožky MOOA Merino Adventure Low,Velikost ponožek: 35-38 / Barva: černá,35-38 / černá,Merino Adventure Low,713314,169110,1011679,2025-08-06 00:00:00,2036-04-20 00:00:00,8595698846716,484041,2,139,189,,1,125,,SS26,2026-04-21 00:59:55,,0.3,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,MOOA
522032,116,Pánské běžecké boty Merrell Agility Trail M,Pánské běžecké boty Merrell Agility Trail M,,,Agility Trail M,752676,179853,,2026-03-09 00:00:00,2036-04-20 00:00:00,,,2,2049,2999,true,1,452,,,2026-04-21 00:59:55,,,Boty,Běžecké boty,Pánské běžecké boty,Pánské běžecké boty,Merrell
343737,273,Lezečky Ocún Striker Qc - 36 / růžová,Lezečky Ocún Striker Qc,Velikost bot (EU): 36 / Barva: růžová,36 / růžová,Striker Qc,588753,129751,721990,2025-01-13 00:00:00,2036-04-20 00:00:00,8591804658419,343289,2,1859,1990,,1,163,4835,SS26,2026-04-21 00:59:55,,1,Horolezecké vybavení,Lezečky (lezecké boty),Lezečky (lezecké boty),Lezečky (lezecké boty),Ocún
468950,263,Pánské funkční triko High Point Atlas T-shirt,Pánské funkční triko High Point Atlas T-shirt,,,Atlas T-shirt,699444,164167,,2025-07-23 00:00:00,2036-04-20 00:00:00,,,2,529,749,true,1,234,,,2026-04-21 00:59:55,,,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,High Point
412907,567,Pánská košile Craghoppers NosiLife Adventure Long Sleeved Shirt III - M / béžová,Pánská košile Craghoppers NosiLife Adventure Long Sleeved Shirt III,Velikost: M / Barva: béžová,M / béžová,NosiLife Adventure Long Sleeved Shirt III,651366,145525,849233,2025-03-24 00:00:00,2036-04-20 00:00:00,5063260001373,412895,10,2469,2899,,1,230,CMS709,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Trika,Pánská trika a košile,Pánské košile,Craghoppers
500662,69,Dámské kalhotky Smartwool W Merino Bikini Boxed - L / černá,Dámské kalhotky Smartwool W Merino Bikini Boxed,Velikost: L / Barva: černá,L / černá,W Merino Bikini Boxed,731691,172360,1052947,2026-02-23 00:00:00,2036-04-20 00:00:00,196246592987,500658,2,759,889,,1,275,SW0169250011,FW25,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámské sportovní kalhotky,Smartwool
37653,392,Příbor GoSun Flatware cestovní rozkládací příbor,Příbor GoSun Flatware cestovní rozkládací příbor,,,Flatware cestovní rozkládací příbor,146914,77480,,2026-04-15 00:00:00,2036-04-20 00:00:00,856563005491,,2,549,549,,1,159,,SS23,2026-04-21 00:59:55,,,Vybavení,Vaření a jídlo,Kempingové nádobí,"Sporky, cestovní příbory",GoSun
